,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry1Ib11,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.25,0.45,0.26666666666666666,0.3,0.375,0.5
Cry1Ib2,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.3333333333333333,0.45,0.26666666666666666,0.3,0.375,0.35
Cry1Ib3,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.3333333333333333,0.45,0.26666666666666666,0.3,0.375,0.5
Cry1Ib4,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.3333333333333333,0.45,0.26666666666666666,0.3,0.375,0.35
Cry1Ib5,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.25,0.45,0.26666666666666666,0.3,0.375,0.5
Cry1Ib6,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.25,0.45,0.26666666666666666,0.3,0.375,0.5
Cry1Ib7,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.3333333333333333,0.45,0.26666666666666666,0.5454545454545454,0.375,0.5
Cry1Ib8,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.25,0.45,0.26666666666666666,0.3191489361702128,0.375,0.5
Cry1Ib9,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.25,0.45,0.26666666666666666,0.3191489361702128,0.375,0.5
Cry1Ic1,0.3333333333333333,0.3157894736842105,0.35294117647058826,0.45,0.23529411764705882,0.3,0.4,0.24489795918367346,0.3157894736842105
Cry1Ic2,0.3333333333333333,0.3157894736842105,0.35294117647058826,0.45,0.23529411764705882,0.3,0.4,0.24489795918367346,0.35
Cry1Id1,0.2987012987012987,0.2631578947368421,0.2604166666666667,0.23076923076923078,0.4,0.26785714285714285,0.3076923076923077,0.2857142857142857,0.3055555555555556
Cry1Id2,0.2987012987012987,0.2631578947368421,0.2604166666666667,0.23076923076923078,0.4,0.26785714285714285,0.3076923076923077,0.2857142857142857,0.3055555555555556
Cry1Id3,0.35294117647058826,0.2631578947368421,0.2604166666666667,0.23076923076923078,0.4,0.23214285714285715,0.3076923076923077,0.2857142857142857,0.3055555555555556
Cry1Ie1,0.35294117647058826,0.25,0.42105263157894735,0.2727272727272727,0.45,0.2982456140350877,0.2702702702702703,0.27710843373493976,0.35
Cry1Ie2,0.35294117647058826,0.25,0.42105263157894735,0.3,0.45,0.2982456140350877,0.4444444444444444,0.35135135135135137,0.3
Cry1Ie3,0.35294117647058826,0.25,0.42105263157894735,0.3,0.45,0.2982456140350877,0.4444444444444444,0.35135135135135137,0.3
Cry1Ie4,0.3333333333333333,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2982456140350877,0.2702702702702703,0.27710843373493976,-10000000.0
Cry1Ie5,0.35294117647058826,0.25,0.42105263157894735,0.3,0.45,0.2777777777777778,0.7142857142857143,0.35135135135135137,0.3
Cry1If1,0.2987012987012987,0.2631578947368421,0.2604166666666667,0.3333333333333333,0.45,0.26785714285714285,0.28205128205128205,0.2857142857142857,0.25806451612903225
Cry1Ig1,0.3333333333333333,0.4166666666666667,0.25,0.36363636363636365,0.3111111111111111,0.3684210526315789,0.34375,0.2857142857142857,-10000000.0
Cry1Ja1,0.2,0.2727272727272727,0.24742268041237114,0.45,0.29411764705882354,0.21238938053097345,0.45,0.3269230769230769,-10000000.0
